EmprestimoID,UsuarioID,LivroID,Data_Emprestimo,Data_Devolucao
3954,68,20,2023-09-04 18:50:07.026866,2022-12-04 18:50:07.045105
3955,37,38,2023-03-04 18:50:07.026870,2023-07-05 18:50:07.045109
3956,67,63,2023-08-08 18:50:07.026873,2023-03-11 18:50:07.045112
3957,2,48,2023-07-29 18:50:07.026877,2022-10-29 18:50:07.045116
3958,90,53,2023-07-05 18:50:07.026880,2023-09-15 18:50:07.045119
3959,65,62,2023-06-17 18:50:07.026884,2023-01-04 18:50:07.045123
3960,95,81,2023-01-28 18:50:07.026887,2022-11-30 18:50:07.045126
3961,91,1,2023-03-18 18:50:07.026891,2023-08-04 18:50:07.045130
3962,46,90,2022-11-11 18:50:07.026895,2022-10-04 18:50:07.045133
3963,86,61,2023-08-10 18:50:07.026898,2023-07-11 18:50:07.045137
3964,18,85,2023-07-30 18:50:07.026902,2023-05-21 18:50:07.045140
3965,20,62,2022-11-28 18:50:07.026905,2022-11-23 18:50:07.045144
3966,70,5,2023-05-14 18:50:07.026909,2023-01-26 18:50:07.045148
3967,22,24,2023-05-10 18:50:07.026912,2023-05-09 18:50:07.045152
3968,39,100,2023-01-30 18:50:07.026916,2023-08-19 18:50:07.045155
3969,66,9,2023-05-22 18:50:07.026919,2023-01-12 18:50:07.045159
3970,62,34,2023-05-04 18:50:07.026923,2023-07-05 18:50:07.045162
3971,38,62,2023-04-21 18:50:07.026927,2023-07-01 18:50:07.045166
3972,82,34,2022-10-03 18:50:07.026930,2023-02-16 18:50:07.045169
3973,25,97,2023-05-03 18:50:07.026937,2023-08-01 18:50:07.045173
3974,19,47,2022-12-19 18:50:07.026941,2023-03-08 18:50:07.045176
3975,29,41,2023-04-02 18:50:07.026945,2023-06-17 18:50:07.045180
3976,53,5,2023-07-28 18:50:07.026948,2023-01-01 18:50:07.045183
3977,22,11,2023-01-08 18:50:07.026952,2023-09-10 18:50:07.045187
3978,84,84,2023-05-18 18:50:07.026955,2023-02-04 18:50:07.045190
3979,80,35,2023-06-04 18:50:07.026959,2023-01-26 18:50:07.045194
3980,65,95,2022-12-16 18:50:07.026962,2023-03-09 18:50:07.045197
3981,83,71,2023-02-19 18:50:07.026966,2023-07-09 18:50:07.045201
3982,22,82,2023-03-08 18:50:07.026969,2023-02-24 18:50:07.045205
3983,41,100,2023-05-14 18:50:07.026973,2023-08-02 18:50:07.045208
3984,77,18,2023-02-17 18:50:07.026976,2023-06-05 18:50:07.045212
3985,80,27,2023-02-08 18:50:07.026980,2023-08-31 18:50:07.045215
3986,43,36,2022-11-25 18:50:07.026983,2023-09-19 18:50:07.045218
3987,83,85,2023-03-24 18:50:07.026987,2022-12-24 18:50:07.045222
3988,43,58,2023-01-11 18:50:07.026991,2023-05-31 18:50:07.045226
3989,11,98,2023-08-06 18:50:07.026994,2023-05-22 18:50:07.045229
3990,13,78,2023-04-06 18:50:07.026998,2023-07-18 18:50:07.045233
3991,98,73,2023-04-16 18:50:07.027001,2022-11-11 18:50:07.045237
3992,36,29,2022-10-12 18:50:07.027005,2023-01-12 18:50:07.045240
3993,91,16,2023-06-22 18:50:07.027008,2023-03-04 18:50:07.045244
3994,5,69,2023-04-23 18:50:07.027012,2023-03-27 18:50:07.045247
3995,49,35,2022-10-18 18:50:07.027015,2022-10-21 18:50:07.045250
3996,67,43,2023-03-01 18:50:07.027019,2023-07-18 18:50:07.045254
3997,93,86,2023-06-14 18:50:07.027022,2023-02-17 18:50:07.045258
3998,35,89,2023-07-28 18:50:07.027026,2023-07-09 18:50:07.045261
3999,97,57,2023-07-17 18:50:07.027030,2023-01-29 18:50:07.045265
4000,7,42,2023-02-03 18:50:07.027033,2022-12-08 18:50:07.045268
4001,2,37,2022-09-28 18:50:07.027036,2023-04-11 18:50:07.045272
4002,98,25,2023-08-18 18:50:07.027040,2022-11-04 18:50:07.045275
4003,87,12,2022-11-04 18:50:07.027044,2023-04-16 18:50:07.045279
4004,1,58,2023-07-09 18:50:07.027047,2023-05-28 18:50:07.045282
4005,50,8,2023-04-01 18:50:07.027050,2023-04-08 18:50:07.045285
4006,61,55,2022-11-10 18:50:07.027054,2023-02-08 18:50:07.045289
4007,77,64,2023-02-23 18:50:07.027058,2023-03-17 18:50:07.045292
4008,37,72,2023-07-19 18:50:07.027061,2023-04-23 18:50:07.045296
4009,60,26,2023-05-01 18:50:07.027065,2023-06-26 18:50:07.045299
4010,90,50,2023-07-02 18:50:07.027069,2023-05-29 18:50:07.045303
4011,13,63,2023-05-19 18:50:07.027072,2023-08-09 18:50:07.045306
4012,74,55,2023-01-03 18:50:07.027076,2023-03-01 18:50:07.045310
4013,79,3,2023-04-15 18:50:07.027079,2023-04-17 18:50:07.045314
4014,10,88,2023-07-01 18:50:07.027083,2023-07-04 18:50:07.045317
4015,20,51,2023-09-20 18:50:07.027086,2023-04-05 18:50:07.045321
4016,5,74,2023-08-02 18:50:07.027090,2023-05-10 18:50:07.045324
4017,85,55,2023-02-24 18:50:07.027094,2023-04-13 18:50:07.045328
4018,14,67,2023-03-07 18:50:07.027097,2023-05-22 18:50:07.045331
4019,9,95,2023-04-09 18:50:07.027101,2023-09-19 18:50:07.045335
4020,97,96,2022-11-09 18:50:07.027104,2023-06-14 18:50:07.045338
4021,14,59,2023-06-17 18:50:07.027108,2023-04-16 18:50:07.045342
4022,56,74,2023-08-02 18:50:07.027112,2023-01-29 18:50:07.045345
4023,88,79,2023-09-03 18:50:07.027115,2023-02-09 18:50:07.045349
4024,96,93,2022-10-28 18:50:07.027118,2022-10-13 18:50:07.045352
4025,19,97,2023-01-24 18:50:07.027122,2023-03-25 18:50:07.045356
4026,67,17,2023-02-19 18:50:07.027126,2023-06-25 18:50:07.045359
4027,24,100,2023-08-09 18:50:07.027129,2022-12-08 18:50:07.045363
4028,89,67,2023-01-05 18:50:07.027133,2023-09-13 18:50:07.045366
4029,7,49,2023-09-25 18:50:07.027136,2023-08-05 18:50:07.045370
4030,95,31,2022-11-12 18:50:07.027140,2022-10-14 18:50:07.045373
4031,45,92,2023-04-09 18:50:07.027143,2023-08-04 18:50:07.045377
4032,48,7,2023-05-25 18:50:07.027147,2023-08-26 18:50:07.045381
4033,95,69,2023-04-02 18:50:07.027151,2023-05-23 18:50:07.045384
4034,51,22,2023-03-10 18:50:07.027154,2022-10-21 18:50:07.045388
4035,36,42,2023-09-18 18:50:07.027158,2023-02-27 18:50:07.045391
4036,15,100,2022-10-11 18:50:07.027161,2023-08-18 18:50:07.045395
4037,77,29,2023-08-20 18:50:07.027165,2023-04-30 18:50:07.045398
4038,91,83,2023-01-10 18:50:07.027168,2023-06-19 18:50:07.045402
4039,75,80,2023-08-29 18:50:07.027172,2023-01-10 18:50:07.045406
4040,84,5,2022-11-19 18:50:07.027176,2022-12-27 18:50:07.045409
4041,1,3,2022-09-26 18:50:07.027179,2022-12-12 18:50:07.045413
4042,84,45,2023-08-05 18:50:07.027183,2023-05-20 18:50:07.045416
4043,90,35,2023-01-06 18:50:07.027186,2023-01-12 18:50:07.045419
4044,95,29,2023-06-24 18:50:07.027190,2023-09-09 18:50:07.045423
4045,30,9,2023-07-01 18:50:07.027194,2023-03-29 18:50:07.045426
4046,75,49,2023-06-16 18:50:07.027197,2023-07-21 18:50:07.045430
4047,84,84,2022-12-28 18:50:07.027200,2023-02-18 18:50:07.045434
4048,87,57,2023-08-08 18:50:07.027204,2023-06-06 18:50:07.045437
4049,87,89,2023-03-31 18:50:07.027208,2022-11-08 18:50:07.045441
4050,59,1,2023-04-07 18:50:07.027211,2023-03-02 18:50:07.045444
4051,2,35,2023-01-02 18:50:07.027215,2023-08-31 18:50:07.045447
4052,95,7,2023-05-17 18:50:07.027218,2023-03-28 18:50:07.045451
4053,96,34,2023-08-08 18:50:07.027222,2023-03-17 18:50:07.045455
4054,79,73,2023-05-26 18:50:07.027225,2023-01-26 18:50:07.045458
4055,62,19,2023-01-20 18:50:07.027229,2023-08-17 18:50:07.045462
4056,96,22,2023-04-18 18:50:07.027232,2023-03-01 18:50:07.045465
4057,99,22,2023-06-01 18:50:07.027236,2023-08-31 18:50:07.045469
4058,5,33,2023-06-24 18:50:07.027240,2022-10-12 18:50:07.045472
4059,39,7,2023-07-14 18:50:07.027243,2022-11-21 18:50:07.045476
4060,79,85,2023-09-02 18:50:07.027247,2022-10-20 18:50:07.045479
4061,19,56,2023-06-19 18:50:07.027250,2023-07-17 18:50:07.045483
4062,23,56,2023-07-08 18:50:07.027254,2023-07-17 18:50:07.045486
4063,13,92,2022-10-06 18:50:07.027257,2023-07-08 18:50:07.045490
4064,2,54,2022-11-14 18:50:07.027261,2023-09-12 18:50:07.045493
4065,43,3,2023-07-22 18:50:07.027265,2023-04-15 18:50:07.045496
4066,53,100,2023-04-24 18:50:07.027268,2023-09-26 18:50:07.045500
4067,9,52,2022-12-18 18:50:07.027272,2023-04-26 18:50:07.045504
4068,85,33,2022-12-23 18:50:07.027275,2023-08-26 18:50:07.045507
4069,21,6,2023-01-08 18:50:07.027279,2023-02-05 18:50:07.045511
4070,13,49,2022-11-13 18:50:07.027282,2023-05-11 18:50:07.045515
4071,77,34,2023-02-07 18:50:07.027286,2023-07-15 18:50:07.045518
4072,86,50,2022-12-01 18:50:07.027289,2023-08-02 18:50:07.045521
4073,82,21,2022-11-17 18:50:07.027293,2023-09-04 18:50:07.045525
4074,73,60,2022-11-15 18:50:07.027296,2023-08-31 18:50:07.045529
4075,75,68,2023-08-31 18:50:07.027300,2022-10-02 18:50:07.045532
4076,62,71,2022-12-25 18:50:07.027303,2023-05-16 18:50:07.045536
4077,89,97,2023-03-14 18:50:07.027307,2023-09-25 18:50:07.045539
4078,45,91,2023-01-27 18:50:07.027311,2023-01-02 18:50:07.045543
4079,22,55,2023-02-11 18:50:07.027314,2023-05-24 18:50:07.045546
4080,47,53,2022-10-01 18:50:07.027318,2022-10-05 18:50:07.045550
4081,33,26,2023-02-13 18:50:07.027321,2023-09-16 18:50:07.045553
4082,63,67,2023-02-06 18:50:07.027325,2023-05-11 18:50:07.045557
4083,86,2,2023-02-11 18:50:07.027328,2023-09-11 18:50:07.045560
4084,8,1,2023-08-15 18:50:07.027332,2023-02-12 18:50:07.045564
4085,57,27,2023-02-23 18:50:07.027335,2023-01-06 18:50:07.045567
4086,69,26,2022-09-26 18:50:07.027339,2023-02-12 18:50:07.045571
4087,70,14,2023-05-18 18:50:07.027342,2023-06-09 18:50:07.045575
4088,27,25,2022-12-01 18:50:07.027346,2023-05-10 18:50:07.045578
4089,47,99,2022-11-10 18:50:07.027349,2023-03-22 18:50:07.045582
4090,80,98,2022-11-02 18:50:07.027353,2023-09-12 18:50:07.045585
4091,76,61,2022-11-28 18:50:07.027356,2022-10-16 18:50:07.045588
4092,38,48,2022-12-24 18:50:07.027360,2022-10-06 18:50:07.045592
4093,35,68,2023-03-08 18:50:07.027364,2022-12-26 18:50:07.045595
4094,59,89,2023-07-23 18:50:07.027367,2023-07-12 18:50:07.045599
4095,17,59,2023-04-07 18:50:07.027371,2023-06-15 18:50:07.045603
4096,86,65,2023-04-17 18:50:07.027374,2022-10-22 18:50:07.045606
4097,48,7,2023-05-15 18:50:07.027378,2023-07-30 18:50:07.045609
4098,13,60,2023-07-16 18:50:07.027381,2023-04-24 18:50:07.045613
4099,17,58,2023-09-22 18:50:07.027385,2023-03-12 18:50:07.045617
4100,90,50,2023-03-25 18:50:07.027389,2023-03-18 18:50:07.045620
4101,16,57,2023-04-24 18:50:07.027392,2023-07-14 18:50:07.045624
4102,17,57,2022-11-15 18:50:07.027395,2022-10-13 18:50:07.045627
4103,3,86,2022-11-28 18:50:07.027399,2023-02-19 18:50:07.045631
4104,71,46,2023-01-12 18:50:07.027402,2022-12-25 18:50:07.045634
4105,53,70,2023-08-04 18:50:07.027406,2022-10-29 18:50:07.045638
4106,81,31,2023-01-01 18:50:07.027409,2023-09-10 18:50:07.045641
4107,47,15,2023-09-26 18:50:07.027413,2023-04-10 18:50:07.045645
4108,90,27,2023-03-24 18:50:07.027416,2023-06-15 18:50:07.045648
4109,42,87,2023-01-26 18:50:07.027420,2023-03-12 18:50:07.045652
4110,1,88,2022-10-18 18:50:07.027423,2022-11-07 18:50:07.045655
4111,75,82,2022-11-01 18:50:07.027427,2023-05-05 18:50:07.045659
4112,73,12,2023-07-21 18:50:07.027430,2023-01-04 18:50:07.045662
4113,2,19,2023-01-14 18:50:07.027434,2023-03-23 18:50:07.045666
4114,62,76,2023-04-20 18:50:07.027437,2023-06-04 18:50:07.045669
4115,5,63,2023-01-14 18:50:07.027441,2023-06-07 18:50:07.045673
4116,14,66,2023-01-13 18:50:07.027444,2022-12-14 18:50:07.045676
4117,79,47,2023-07-19 18:50:07.027448,2022-09-29 18:50:07.045680
4118,39,43,2023-03-15 18:50:07.027451,2023-06-20 18:50:07.045683
4119,28,20,2023-07-25 18:50:07.027455,2023-07-20 18:50:07.045686
4120,1,74,2023-06-02 18:50:07.027458,2023-05-20 18:50:07.045690
4121,48,55,2023-03-31 18:50:07.027462,2023-08-09 18:50:07.045693
4122,81,34,2023-05-27 18:50:07.027466,2022-11-18 18:50:07.045697
4123,70,68,2023-05-26 18:50:07.027469,2023-08-23 18:50:07.045701
4124,39,86,2023-06-10 18:50:07.027473,2023-06-12 18:50:07.045704
4125,57,79,2023-07-30 18:50:07.027477,2023-06-29 18:50:07.045708
4126,11,84,2023-05-31 18:50:07.027480,2023-01-28 18:50:07.045712
4127,52,28,2023-09-10 18:50:07.027484,2023-04-23 18:50:07.045715
4128,28,76,2023-06-05 18:50:07.027488,2022-11-05 18:50:07.045719
4129,36,71,2023-04-11 18:50:07.027491,2023-05-05 18:50:07.045722
4130,34,65,2022-11-17 18:50:07.027495,2023-02-28 18:50:07.045726
4131,16,89,2022-12-21 18:50:07.027498,2023-04-05 18:50:07.045729
4132,41,90,2023-05-08 18:50:07.027502,2023-09-04 18:50:07.045732
4133,14,81,2023-04-28 18:50:07.027505,2023-04-14 18:50:07.045736
4134,30,53,2023-03-29 18:50:07.027509,2023-07-29 18:50:07.045740
4135,50,16,2022-11-22 18:50:07.027512,2023-09-04 18:50:07.045743
4136,13,91,2023-02-04 18:50:07.027516,2023-01-18 18:50:07.045747
4137,89,15,2023-09-15 18:50:07.027520,2023-08-01 18:50:07.045751
4138,20,27,2023-07-27 18:50:07.027523,2023-07-02 18:50:07.045754
4139,93,76,2022-12-16 18:50:07.027527,2022-12-02 18:50:07.045758
4140,40,46,2023-03-04 18:50:07.027530,2022-11-01 18:50:07.045761
4141,5,42,2022-11-20 18:50:07.027534,2023-04-16 18:50:07.045765
4142,26,35,2022-09-29 18:50:07.027538,2022-11-08 18:50:07.045768
4143,55,30,2022-10-26 18:50:07.027541,2022-11-27 18:50:07.045772
4144,4,37,2023-07-17 18:50:07.027544,2023-07-29 18:50:07.045775
4145,16,8,2023-04-23 18:50:07.027548,2023-07-18 18:50:07.045779
4146,24,42,2023-08-01 18:50:07.027552,2023-03-18 18:50:07.045783
4147,61,35,2022-10-14 18:50:07.027555,2023-06-19 18:50:07.045786
4148,83,85,2022-10-05 18:50:07.027559,2023-09-26 18:50:07.045790
4149,68,87,2023-02-12 18:50:07.027562,2023-06-17 18:50:07.045793
4150,24,11,2022-11-08 18:50:07.027566,2022-12-17 18:50:07.045797
4151,59,52,2023-06-15 18:50:07.027569,2023-02-14 18:50:07.045800
4152,1,85,2022-10-30 18:50:07.027573,2022-12-04 18:50:07.045810
4153,77,24,2023-08-15 18:50:07.027576,2023-09-17 18:50:07.045814
4154,14,42,2023-01-27 18:50:07.027580,2023-09-01 18:50:07.045817
4155,63,47,2023-04-25 18:50:07.027584,2023-05-09 18:50:07.045821
4156,55,91,2023-04-22 18:50:07.027587,2023-08-24 18:50:07.045824
4157,6,71,2022-12-08 18:50:07.027591,2023-06-25 18:50:07.045828
4158,22,8,2022-10-14 18:50:07.027594,2022-10-30 18:50:07.045832
4159,88,66,2023-04-23 18:50:07.027598,2022-10-13 18:50:07.045835
4160,33,10,2023-04-11 18:50:07.027601,2023-06-27 18:50:07.045839
4161,2,97,2023-05-02 18:50:07.027605,2023-01-30 18:50:07.045842
4162,17,64,2022-11-09 18:50:07.027608,2022-10-24 18:50:07.045846
4163,89,90,2022-09-29 18:50:07.027612,2022-10-24 18:50:07.045849
4164,52,65,2022-12-21 18:50:07.027615,2022-10-11 18:50:07.045853
4165,31,52,2022-10-16 18:50:07.027619,2023-05-28 18:50:07.045856
4166,89,77,2022-11-06 18:50:07.027622,2023-03-29 18:50:07.045860
4167,42,63,2022-11-12 18:50:07.027626,2023-01-27 18:50:07.045864
4168,99,62,2023-09-19 18:50:07.027629,2023-05-31 18:50:07.045867
4169,55,87,2023-05-14 18:50:07.027633,2022-11-09 18:50:07.045871
4170,71,20,2023-02-12 18:50:07.027637,2023-02-18 18:50:07.045874
4171,70,97,2023-04-01 18:50:07.027640,2022-12-20 18:50:07.045878
4172,59,71,2022-11-23 18:50:07.027643,2022-12-18 18:50:07.045881
4173,76,69,2023-09-05 18:50:07.027647,2023-05-25 18:50:07.045885
4174,48,59,2023-06-11 18:50:07.027650,2023-04-19 18:50:07.045888
4175,44,99,2023-08-22 18:50:07.027654,2023-07-27 18:50:07.045892
4176,21,29,2023-06-24 18:50:07.027658,2022-10-19 18:50:07.045895
4177,74,56,2023-07-22 18:50:07.027661,2023-01-28 18:50:07.045899
4178,76,4,2023-01-29 18:50:07.027665,2023-05-07 18:50:07.045902
4179,13,47,2023-02-08 18:50:07.027668,2022-12-20 18:50:07.045906
4180,5,14,2023-05-12 18:50:07.027672,2023-04-14 18:50:07.045909
4181,8,99,2023-05-18 18:50:07.027675,2023-02-13 18:50:07.045913
4182,52,10,2023-01-17 18:50:07.027679,2023-02-13 18:50:07.045916
4183,18,1,2022-11-01 18:50:07.027683,2023-01-17 18:50:07.045920
4184,77,87,2022-10-25 18:50:07.027686,2023-01-21 18:50:07.045923
4185,9,26,2022-11-19 18:50:07.027689,2022-12-01 18:50:07.045927
4186,55,46,2022-11-05 18:50:07.027693,2023-05-17 18:50:07.045930
4187,77,28,2022-10-11 18:50:07.027696,2023-07-01 18:50:07.045937
4188,56,46,2023-04-21 18:50:07.027700,2023-06-20 18:50:07.045941
4189,62,72,2022-10-22 18:50:07.027704,2023-03-20 18:50:07.045945
4190,6,31,2022-09-27 18:50:07.027707,2023-03-27 18:50:07.045948
4191,69,79,2023-01-22 18:50:07.027710,2023-05-31 18:50:07.045952
4192,25,79,2022-09-29 18:50:07.027714,2023-02-03 18:50:07.045955
4193,19,42,2023-06-24 18:50:07.027717,2023-09-07 18:50:07.045959
4194,30,18,2023-03-15 18:50:07.027721,2023-07-23 18:50:07.045962
4195,70,42,2023-07-22 18:50:07.027725,2022-11-30 18:50:07.045966
4196,59,65,2023-05-26 18:50:07.027728,2023-04-09 18:50:07.045969
4197,71,8,2023-01-18 18:50:07.027732,2022-12-08 18:50:07.045973
4198,17,7,2023-05-31 18:50:07.027735,2023-06-01 18:50:07.045976
4199,46,4,2022-10-18 18:50:07.027739,2023-05-18 18:50:07.045980
4200,1,73,2023-04-13 18:50:07.027742,2023-05-13 18:50:07.045983
4201,71,56,2022-11-23 18:50:07.027746,2023-01-09 18:50:07.045987
4202,25,25,2022-12-24 18:50:07.027749,2022-10-05 18:50:07.045990
4203,87,11,2023-02-15 18:50:07.027753,2023-09-07 18:50:07.045994
4204,38,68,2023-03-12 18:50:07.027756,2022-12-03 18:50:07.045997
4205,5,6,2023-04-02 18:50:07.027760,2023-01-07 18:50:07.046001
4206,100,100,2023-03-25 18:50:07.027763,2023-05-03 18:50:07.046004
4207,7,97,2022-11-24 18:50:07.027767,2022-10-19 18:50:07.046008
4208,11,5,2023-07-19 18:50:07.027816,2023-01-26 18:50:07.046011
4209,61,74,2023-04-01 18:50:07.027822,2022-11-17 18:50:07.046015
4210,6,69,2022-10-28 18:50:07.027828,2023-04-30 18:50:07.046018
4211,40,93,2023-01-17 18:50:07.027834,2023-03-29 18:50:07.046021
4212,58,82,2022-11-30 18:50:07.027839,2022-10-15 18:50:07.046025
4213,52,52,2022-12-18 18:50:07.027846,2023-06-16 18:50:07.046028
4214,37,32,2023-08-22 18:50:07.027851,2023-05-14 18:50:07.046032
4215,6,26,2022-12-03 18:50:07.027856,2023-04-04 18:50:07.046036
4216,2,94,2023-04-29 18:50:07.027860,2023-03-21 18:50:07.046039
4217,32,10,2023-05-05 18:50:07.027865,2022-11-04 18:50:07.046042
4218,84,52,2023-03-15 18:50:07.027871,2023-06-07 18:50:07.046046
4219,72,50,2022-10-17 18:50:07.027876,2023-01-16 18:50:07.046049
4220,12,45,2023-07-31 18:50:07.027882,2023-07-18 18:50:07.046053
4221,49,80,2023-06-29 18:50:07.027888,2023-08-01 18:50:07.046057
4222,7,29,2022-10-09 18:50:07.027894,2023-09-24 18:50:07.046060
4223,49,58,2022-11-27 18:50:07.027899,2022-12-03 18:50:07.046064
4224,4,28,2023-05-28 18:50:07.027904,2023-08-20 18:50:07.046067
4225,25,41,2023-08-16 18:50:07.027909,2022-10-14 18:50:07.046071
4226,19,7,2022-10-23 18:50:07.027914,2023-03-05 18:50:07.046074
4227,53,12,2023-08-12 18:50:07.027919,2022-11-01 18:50:07.046078
4228,12,5,2023-09-13 18:50:07.027925,2023-09-05 18:50:07.046081
4229,24,27,2023-03-26 18:50:07.027929,2023-06-01 18:50:07.046085
4230,33,67,2023-04-27 18:50:07.027941,2023-08-27 18:50:07.046088
4231,34,6,2023-07-14 18:50:07.027946,2023-05-23 18:50:07.046092
4232,25,2,2023-02-24 18:50:07.027952,2022-11-08 18:50:07.046095
4233,29,52,2023-07-29 18:50:07.027957,2023-06-14 18:50:07.046099
4234,58,13,2022-10-14 18:50:07.027963,2023-07-05 18:50:07.046102
4235,40,89,2023-02-16 18:50:07.027969,2023-07-04 18:50:07.046106
4236,73,77,2023-03-11 18:50:07.027975,2023-05-17 18:50:07.046109
4237,45,43,2023-05-10 18:50:07.027981,2023-02-01 18:50:07.046113
4238,54,65,2023-07-02 18:50:07.027987,2023-07-27 18:50:07.046116
4239,65,98,2023-07-05 18:50:07.027992,2023-02-03 18:50:07.046120
4240,66,88,2023-02-13 18:50:07.027997,2023-02-05 18:50:07.046123
4241,73,61,2023-06-04 18:50:07.028003,2022-12-25 18:50:07.046127
4242,56,26,2022-11-25 18:50:07.028008,2023-01-14 18:50:07.046130
4243,65,1,2023-02-05 18:50:07.028013,2022-11-26 18:50:07.046134
4244,22,16,2023-08-14 18:50:07.028018,2023-06-17 18:50:07.046137
4245,62,78,2023-01-11 18:50:07.028024,2022-11-27 18:50:07.046141
4246,29,24,2023-03-26 18:50:07.028029,2022-10-30 18:50:07.046144
4247,33,39,2022-11-02 18:50:07.028034,2023-02-16 18:50:07.046148
4248,62,85,2022-12-24 18:50:07.028040,2022-10-24 18:50:07.046172
4249,6,36,2022-10-02 18:50:07.028046,2023-08-25 18:50:07.046176
4250,57,16,2022-10-19 18:50:07.028051,2023-09-09 18:50:07.046180
4251,18,72,2023-02-15 18:50:07.028056,2023-05-31 18:50:07.046184
4252,37,80,2023-09-26 18:50:07.028062,2023-01-28 18:50:07.046187
4253,56,21,2023-03-21 18:50:07.028068,2022-11-14 18:50:07.046191
4254,24,31,2023-09-25 18:50:07.028074,2023-08-10 18:50:07.046194
4255,43,36,2022-11-28 18:50:07.028079,2022-11-16 18:50:07.046198
4256,80,69,2023-03-06 18:50:07.028085,2023-09-21 18:50:07.046201
4257,78,23,2023-06-13 18:50:07.028089,2023-09-13 18:50:07.046205
4258,75,20,2022-12-25 18:50:07.028095,2023-09-05 18:50:07.046208
4259,63,23,2023-07-03 18:50:07.028100,2023-07-24 18:50:07.046212
4260,75,38,2023-03-03 18:50:07.028105,2023-05-10 18:50:07.046216
4261,67,60,2023-01-17 18:50:07.028110,2023-03-24 18:50:07.046219
4262,73,11,2023-04-14 18:50:07.028116,2023-04-26 18:50:07.046223
4263,55,45,2023-03-13 18:50:07.028122,2023-06-22 18:50:07.046227
4264,68,84,2023-05-06 18:50:07.028128,2023-01-16 18:50:07.046230
4265,54,42,2023-06-12 18:50:07.028134,2022-12-24 18:50:07.046234
4266,17,90,2023-04-03 18:50:07.028141,2023-04-19 18:50:07.046238
4267,8,16,2023-07-03 18:50:07.028147,2023-05-29 18:50:07.046241
4268,44,41,2023-04-12 18:50:07.028152,2022-10-04 18:50:07.046245
4269,85,12,2023-08-09 18:50:07.028158,2023-02-10 18:50:07.046248
4270,43,44,2023-05-31 18:50:07.028164,2023-03-21 18:50:07.046252
4271,4,82,2023-08-13 18:50:07.028170,2023-05-06 18:50:07.046256
4272,49,21,2023-02-04 18:50:07.028176,2023-07-25 18:50:07.046259
4273,62,66,2023-02-08 18:50:07.028182,2023-07-09 18:50:07.046263
4274,18,47,2023-01-21 18:50:07.028187,2023-05-13 18:50:07.046266
4275,66,37,2022-10-11 18:50:07.028193,2023-04-29 18:50:07.046270
4276,17,72,2022-12-11 18:50:07.028200,2023-01-12 18:50:07.046273
4277,30,98,2023-05-15 18:50:07.028206,2023-02-24 18:50:07.046277
4278,50,75,2023-06-15 18:50:07.028211,2023-06-17 18:50:07.046280
4279,2,46,2023-08-07 18:50:07.028214,2023-04-16 18:50:07.046284
4280,67,79,2022-11-14 18:50:07.028218,2023-03-15 18:50:07.046288
4281,31,67,2022-11-04 18:50:07.028221,2023-02-01 18:50:07.046291
4282,44,57,2023-05-19 18:50:07.028225,2023-05-20 18:50:07.046295
4283,22,94,2023-03-02 18:50:07.028229,2023-09-25 18:50:07.046298
4284,25,12,2023-03-15 18:50:07.028232,2022-12-02 18:50:07.046302
4285,28,12,2023-05-07 18:50:07.028236,2022-12-02 18:50:07.046305
4286,76,80,2022-11-20 18:50:07.028242,2023-01-10 18:50:07.046309
4287,11,53,2023-08-12 18:50:07.028245,2022-10-23 18:50:07.046313
4288,77,82,2023-06-18 18:50:07.028249,2023-01-02 18:50:07.046316
4289,78,78,2023-03-15 18:50:07.028252,2022-10-10 18:50:07.046320
4290,67,4,2022-10-28 18:50:07.028256,2023-06-19 18:50:07.046323
4291,54,17,2022-12-19 18:50:07.028260,2023-03-14 18:50:07.046327
4292,18,16,2022-10-07 18:50:07.028263,2023-08-05 18:50:07.046330
4293,84,29,2023-04-05 18:50:07.028267,2023-01-18 18:50:07.046334
4294,88,67,2023-02-07 18:50:07.028270,2023-07-03 18:50:07.046337
4295,62,55,2022-10-15 18:50:07.028274,2023-07-06 18:50:07.046341
4296,91,70,2023-02-10 18:50:07.028277,2023-06-08 18:50:07.046345
4297,62,51,2023-06-13 18:50:07.028281,2022-10-14 18:50:07.046348
4298,100,9,2023-01-05 18:50:07.028285,2023-03-28 18:50:07.046352
4299,92,82,2023-03-04 18:50:07.028288,2023-05-02 18:50:07.046355
4300,4,83,2023-03-24 18:50:07.028292,2023-06-01 18:50:07.046359
4301,18,14,2023-08-19 18:50:07.028296,2023-05-04 18:50:07.046362
4302,72,93,2023-05-21 18:50:07.028299,2023-06-16 18:50:07.046366
4303,64,90,2023-05-01 18:50:07.028303,2022-10-25 18:50:07.046369
4304,33,70,2023-06-28 18:50:07.028306,2022-12-15 18:50:07.046373
4305,71,30,2022-12-02 18:50:07.028310,2022-10-05 18:50:07.046376
4306,99,73,2023-03-20 18:50:07.028314,2023-01-07 18:50:07.046380
4307,75,40,2023-03-01 18:50:07.028317,2023-02-04 18:50:07.046384
4308,98,93,2022-10-30 18:50:07.028321,2023-05-11 18:50:07.046387
4309,90,80,2023-01-18 18:50:07.028325,2023-09-06 18:50:07.046391
4310,23,64,2023-09-23 18:50:07.028328,2022-12-24 18:50:07.046394
