id,dt_avaliacao,tb_candidato_id,tb_equipe_admissoes_id,tb_tipo_avaliacao_id
2576,2019-01-16,2576,8,4
2577,2019-06-21,2577,5,2
2578,2020-09-27,2578,2,2
2579,2022-02-15,2579,4,4
2580,2020-04-29,2580,3,3
2581,2022-04-26,2581,1,1
2582,2019-06-02,2582,4,2
2583,2023-03-03,2583,9,3
2584,2021-04-30,2584,6,4
2585,2022-04-01,2585,10,4
2586,2020-10-27,2586,5,2
2587,2023-09-06,2587,8,3
2588,2022-11-18,2588,2,2
2589,2022-01-13,2589,9,1
2590,2022-03-02,2590,7,2
2591,2019-06-20,2591,9,3
2592,2021-06-29,2592,6,4
2593,2021-04-01,2593,1,4
2594,2022-12-18,2594,6,1
2595,2019-04-16,2595,5,3
2596,2021-12-13,2596,2,2
2597,2021-07-07,2597,4,2
2598,2020-12-20,2598,7,1
2599,2023-08-29,2599,6,2
2600,2019-06-04,2600,8,4
2601,2020-04-26,2601,10,1
2602,2019-05-27,2602,8,3
2603,2021-12-08,2603,3,1
2604,2019-08-13,2604,8,1
2605,2022-06-26,2605,9,2
2606,2021-02-06,2606,2,1
2607,2019-07-14,2607,10,3
2608,2019-07-15,2608,10,3
2609,2023-09-09,2609,6,1
2610,2021-09-23,2610,2,3
2611,2021-09-09,2611,1,4
2612,2022-06-12,2612,7,2
2613,2021-03-08,2613,10,1
2614,2019-01-01,2614,2,1
2615,2023-10-07,2615,4,2
2616,2019-09-02,2616,8,4
2617,2023-10-14,2617,8,2
2618,2022-01-28,2618,1,3
2619,2020-09-06,2619,2,2
2620,2021-07-19,2620,1,4
2621,2022-10-04,2621,1,4
2622,2023-06-23,2622,8,3
2623,2023-01-16,2623,5,3
2624,2021-11-25,2624,9,1
2625,2020-05-20,2625,7,3
2626,2019-05-07,2626,5,1
2627,2022-11-27,2627,6,1
2628,2018-10-31,2628,9,1
2629,2019-12-28,2629,5,3
2630,2019-01-30,2630,7,1
2631,2021-01-15,2631,7,3
2632,2020-04-12,2632,8,3
2633,2022-08-05,2633,9,2
2634,2020-04-04,2634,7,3
2635,2019-01-10,2635,4,4
2636,2019-06-09,2636,3,3
2637,2023-02-13,2637,6,4
2638,2019-08-13,2638,10,3
2639,2020-01-17,2639,8,3
2640,2019-09-12,2640,10,4
2641,2020-03-03,2641,8,1
2642,2021-06-11,2642,9,1
2643,2019-06-29,2643,1,1
2644,2020-07-10,2644,1,1
2645,2023-09-13,2645,10,4
2646,2021-01-01,2646,3,3
2647,2022-07-16,2647,4,1
2648,2022-05-07,2648,1,2
2649,2022-10-01,2649,6,1
2650,2023-05-19,2650,8,1
2651,2023-08-15,2651,4,4
2652,2022-09-16,2652,5,1
2653,2022-05-15,2653,4,4
2654,2019-03-23,2654,9,2
2655,2023-08-20,2655,10,2
2656,2023-04-26,2656,9,2
2657,2022-11-24,2657,6,4
2658,2020-09-24,2658,10,1
2659,2019-06-12,2659,1,2
2660,2020-04-03,2660,8,4
2661,2022-06-13,2661,7,3
2662,2022-12-22,2662,2,2
2663,2022-12-05,2663,10,4
2664,2020-11-04,2664,10,2
2665,2019-08-08,2665,8,1
2666,2020-06-27,2666,7,3
2667,2020-01-01,2667,1,1
2668,2022-08-08,2668,2,1
2669,2022-03-21,2669,3,3
2670,2019-01-31,2670,9,2
2671,2022-10-26,2671,6,1
2672,2021-10-18,2672,1,2
2673,2023-09-14,2673,9,2
2674,2023-05-14,2674,10,3
2675,2023-05-09,2675,6,2
2676,2022-12-14,2676,10,1
2677,2023-07-16,2677,1,4
2678,2022-06-14,2678,7,3
2679,2021-11-06,2679,5,1
2680,2020-12-10,2680,7,4
2681,2020-09-10,2681,2,4
2682,2023-10-05,2682,4,4
2683,2021-06-12,2683,7,2
2684,2020-07-23,2684,8,2
2685,2019-10-15,2685,2,3
2686,2019-09-09,2686,2,4
2687,2022-02-05,2687,9,4
2688,2021-08-25,2688,10,1
2689,2021-06-07,2689,10,2
2690,2020-07-12,2690,5,4
2691,2019-01-26,2691,8,4
2692,2023-04-03,2692,2,1
2693,2023-10-27,2693,2,2
2694,2021-09-17,2694,8,1
2695,2020-05-10,2695,7,3
2696,2020-11-06,2696,2,2
2697,2019-11-26,2697,4,4
2698,2020-01-22,2698,2,4
2699,2019-03-24,2699,10,3
2700,2020-04-12,2700,1,1
2701,2019-11-24,2701,7,2
2702,2023-10-18,2702,1,3
2703,2019-05-23,2703,2,3
2704,2021-10-29,2704,4,2
2705,2019-01-10,2705,8,4
2706,2021-10-31,2706,6,3
2707,2023-01-25,2707,5,2
2708,2022-01-30,2708,3,1
2709,2021-02-28,2709,10,3
2710,2021-04-25,2710,8,1
2711,2023-09-20,2711,3,3
2712,2022-10-16,2712,3,2
2713,2021-03-28,2713,2,3
2714,2022-11-25,2714,4,2
2715,2018-11-28,2715,3,1
2716,2019-04-23,2716,1,3
2717,2018-11-18,2717,2,3
2718,2020-02-13,2718,7,3
2719,2022-06-06,2719,7,1
2720,2023-09-09,2720,4,2
2721,2022-11-07,2721,6,3
2722,2022-03-09,2722,2,3
2723,2021-06-18,2723,8,3
2724,2021-07-17,2724,2,1
2725,2023-06-13,2725,1,4
2726,2022-07-25,2726,1,1
2727,2023-02-09,2727,6,4
2728,2022-03-29,2728,4,1
2729,2021-06-01,2729,6,2
2730,2023-09-29,2730,10,3
2731,2022-09-03,2731,9,2
2732,2022-09-16,2732,6,4
2733,2021-06-23,2733,4,2
2734,2019-08-27,2734,2,4
2735,2022-06-22,2735,6,3
2736,2020-08-01,2736,4,3
2737,2022-02-03,2737,1,2
2738,2021-11-19,2738,9,3
2739,2022-07-02,2739,2,4
2740,2019-02-23,2740,9,4
2741,2021-02-02,2741,10,1
2742,2021-08-22,2742,4,4
2743,2019-02-25,2743,4,3
2744,2019-02-07,2744,8,2
2745,2022-05-01,2745,9,1
2746,2020-11-20,2746,8,3
2747,2021-10-21,2747,1,2
2748,2021-07-24,2748,10,3
2749,2020-09-24,2749,8,1
2750,2022-11-17,2750,6,1
2751,2020-08-10,2751,4,4
2752,2019-02-26,2752,8,1
2753,2022-03-12,2753,6,2
2754,2021-03-26,2754,9,1
2755,2023-09-23,2755,8,1
2756,2022-06-14,2756,3,3
2757,2020-06-20,2757,5,3
2758,2022-11-02,2758,2,2
2759,2022-08-30,2759,2,3
2760,2019-08-01,2760,10,4
2761,2019-10-28,2761,6,4
2762,2023-08-15,2762,6,2
2763,2021-11-22,2763,4,3
2764,2020-01-17,2764,8,1
2765,2023-09-18,2765,2,2
2766,2022-01-17,2766,9,4
2767,2020-10-10,2767,3,1
2768,2021-07-31,2768,1,4
2769,2020-07-28,2769,8,1
2770,2019-03-29,2770,2,4
2771,2022-01-26,2771,2,1
2772,2022-10-24,2772,5,1
2773,2018-11-27,2773,1,2
2774,2020-05-30,2774,2,3
2775,2022-01-01,2775,7,1
2776,2021-10-27,2776,5,1
2777,2019-11-01,2777,6,1
2778,2020-03-06,2778,3,3
2779,2023-05-24,2779,2,2
2780,2020-03-06,2780,7,4
2781,2022-09-27,2781,5,4
2782,2022-05-27,2782,8,2
2783,2020-07-27,2783,1,3
2784,2022-07-07,2784,5,4
2785,2021-06-03,2785,6,4
2786,2020-11-12,2786,5,3
2787,2019-06-25,2787,2,3
2788,2021-07-19,2788,9,2
2789,2021-05-18,2789,6,2
2790,2023-05-21,2790,10,2
2791,2023-08-28,2791,2,2
2792,2023-09-09,2792,4,3
2793,2021-09-17,2793,10,2
2794,2022-03-10,2794,2,4
2795,2021-11-12,2795,9,2
2796,2021-03-17,2796,7,1
2797,2022-06-15,2797,1,4
2798,2022-08-01,2798,8,2
2799,2020-11-28,2799,9,2
2800,2021-05-10,2800,1,1
2801,2021-09-26,2801,1,2
2802,2021-02-20,2802,1,2
2803,2021-05-12,2803,4,4
2804,2020-09-16,2804,10,3
2805,2021-07-20,2805,10,4
2806,2021-01-06,2806,6,3
2807,2019-06-27,2807,8,1
2808,2021-05-26,2808,5,4
2809,2019-11-04,2809,5,3
2810,2022-03-26,2810,8,1
2811,2023-10-07,2811,7,3
2812,2020-12-05,2812,4,4
2813,2020-11-30,2813,6,2
2814,2021-02-05,2814,8,3
2815,2021-04-08,2815,4,3
2816,2023-10-18,2816,3,2
2817,2022-10-06,2817,9,2
2818,2021-05-03,2818,10,4
2819,2020-10-19,2819,3,3
2820,2023-10-18,2820,9,3
2821,2021-02-18,2821,2,2
2822,2022-05-05,2822,9,3
2823,2021-01-26,2823,5,1
2824,2018-12-24,2824,1,1
2825,2023-04-20,2825,1,2
2826,2023-08-03,2826,1,4
2827,2020-05-20,2827,2,3
2828,2020-02-22,2828,8,3
2829,2020-10-01,2829,2,2
2830,2019-04-28,2830,3,2
2831,2021-08-09,2831,9,2
2832,2023-02-17,2832,8,3
2833,2022-06-19,2833,5,3
2834,2019-11-22,2834,3,4
2835,2022-11-09,2835,5,2
2836,2020-09-21,2836,3,1
2837,2023-09-18,2837,10,2
2838,2023-05-02,2838,5,4
2839,2023-04-08,2839,5,1
2840,2023-11-13,2840,1,2
2841,2021-03-04,2841,1,2
2842,2019-09-22,2842,1,4
2843,2021-01-14,2843,8,1
2844,2020-03-16,2844,4,2
2845,2019-10-17,2845,2,1
2846,2018-12-29,2846,6,3
2847,2023-10-05,2847,9,4
2848,2022-09-18,2848,2,2
2849,2019-12-25,2849,4,3
2850,2019-05-16,2850,1,3
2851,2020-05-18,2851,1,3
2852,2019-11-19,2852,6,3
2853,2022-12-07,2853,5,2
2854,2019-04-15,2854,2,1
2855,2022-12-27,2855,1,3
2856,2021-09-12,2856,8,3
2857,2021-06-24,2857,4,2
2858,2023-04-12,2858,10,2
2859,2021-10-22,2859,9,1
2860,2020-06-13,2860,3,4
2861,2021-04-05,2861,10,1
2862,2022-05-01,2862,10,4
2863,2021-12-13,2863,5,4
2864,2021-09-11,2864,2,1
2865,2022-11-02,2865,5,2
2866,2023-10-13,2866,2,2
2867,2020-01-15,2867,2,3
2868,2019-11-25,2868,1,3
2869,2019-02-12,2869,5,1
2870,2020-11-29,2870,4,1
2871,2018-12-19,2871,9,2
2872,2019-04-11,2872,7,3
2873,2021-05-22,2873,5,3
2874,2021-04-11,2874,8,3
2875,2023-08-29,2875,6,4
2876,2022-07-21,2876,5,3
2877,2021-06-30,2877,3,1
2878,2022-03-07,2878,6,3
2879,2019-06-09,2879,4,4
2880,2020-02-04,2880,10,1
2881,2020-09-17,2881,9,1
2882,2023-09-02,2882,8,4
2883,2019-05-25,2883,7,1
2884,2019-02-10,2884,2,2
2885,2020-01-10,2885,9,2
2886,2021-11-27,2886,10,2
2887,2019-10-12,2887,10,3
2888,2019-12-17,2888,9,1
2889,2019-10-17,2889,9,1
2890,2020-07-23,2890,5,2
2891,2022-09-30,2891,2,1
2892,2021-10-05,2892,4,4
2893,2022-04-07,2893,1,2
2894,2021-11-26,2894,3,3
2895,2023-05-19,2895,2,1
2896,2022-03-18,2896,9,3
2897,2020-06-02,2897,1,4
2898,2021-09-08,2898,1,1
2899,2023-11-08,2899,3,1
2900,2021-09-16,2900,5,1
2901,2022-11-03,2901,2,3
2902,2018-11-13,2902,10,2
2903,2023-08-15,2903,7,1
2904,2022-07-11,2904,1,2
2905,2019-06-24,2905,1,2
2906,2023-09-26,2906,2,2
2907,2020-08-27,2907,5,1
2908,2019-05-26,2908,5,4
2909,2021-02-16,2909,5,2
2910,2021-12-27,2910,10,2
2911,2023-07-28,2911,1,4
2912,2021-05-28,2912,8,2
2913,2020-06-28,2913,3,2
2914,2021-02-17,2914,3,2
2915,2021-09-06,2915,8,3
2916,2022-04-11,2916,6,4
2917,2022-03-23,2917,9,3
2918,2020-10-10,2918,6,3
2919,2019-07-26,2919,7,2
2920,2019-06-03,2920,8,3
2921,2020-10-11,2921,7,4
2922,2023-06-24,2922,6,1
2923,2023-07-27,2923,4,4
2924,2022-01-15,2924,7,1
2925,2019-04-23,2925,8,1
2926,2020-08-30,2926,4,2
2927,2021-06-05,2927,2,3
2928,2020-06-23,2928,3,1
2929,2020-07-02,2929,7,3
2930,2022-04-20,2930,1,2
2931,2020-04-05,2931,6,1
2932,2019-12-17,2932,7,1
2933,2019-03-05,2933,6,2
2934,2020-11-30,2934,5,1
2935,2020-07-12,2935,10,2
2936,2021-07-14,2936,8,1
2937,2022-09-29,2937,6,2
2938,2021-05-20,2938,5,1
2939,2020-05-13,2939,3,1
2940,2021-02-05,2940,1,2
2941,2022-05-15,2941,5,3
2942,2020-08-20,2942,5,2
2943,2019-10-18,2943,2,2
2944,2018-12-23,2944,5,4
2945,2021-06-11,2945,7,1
2946,2020-11-16,2946,8,2
2947,2022-09-29,2947,2,3
2948,2023-10-15,2948,10,1
2949,2022-05-30,2949,10,4
2950,2023-03-18,2950,2,2
2951,2022-03-30,2951,5,3
2952,2023-05-25,2952,10,3
2953,2019-01-24,2953,5,2
2954,2019-02-15,2954,6,4
2955,2023-08-15,2955,3,1
2956,2021-07-01,2956,9,1
2957,2020-01-29,2957,8,3
2958,2023-09-13,2958,5,3
2959,2021-04-05,2959,3,1
2960,2022-01-30,2960,7,3
2961,2023-11-03,2961,6,3
2962,2019-04-06,2962,6,2
2963,2020-03-14,2963,3,1
2964,2019-09-05,2964,6,2
2965,2022-12-31,2965,2,3
2966,2022-08-18,2966,7,1
2967,2021-05-09,2967,9,4
2968,2019-06-18,2968,1,4
2969,2022-11-03,2969,9,3
2970,2021-01-22,2970,3,4
2971,2020-06-13,2971,9,3
2972,2019-03-30,2972,9,4
2973,2021-06-28,2973,10,4
2974,2020-08-18,2974,2,1
2975,2021-07-30,2975,3,1
2976,2019-05-31,2976,1,2
2977,2020-03-25,2977,5,4
2978,2020-11-13,2978,10,4
2979,2023-06-05,2979,9,1
2980,2022-01-20,2980,2,1
2981,2019-04-12,2981,5,4
2982,2020-03-19,2982,9,3
2983,2020-04-13,2983,7,2
2984,2023-08-04,2984,7,3
2985,2021-03-25,2985,7,3
2986,2022-07-05,2986,7,4
2987,2022-04-02,2987,3,2
2988,2021-09-09,2988,9,2
2989,2020-06-14,2989,10,1
2990,2022-09-11,2990,6,4
2991,2021-09-07,2991,10,2
2992,2020-03-08,2992,1,1
2993,2020-07-10,2993,4,3
2994,2020-07-14,2994,8,2
2995,2020-01-14,2995,7,2
2996,2023-04-23,2996,6,3
2997,2020-02-13,2997,6,4
2998,2020-12-03,2998,10,1
2999,2018-12-12,2999,6,2
3000,2020-01-16,3000,10,2
3001,2018-12-27,3001,9,2
3002,2019-12-25,3002,1,2
3003,2021-08-22,3003,5,2
3004,2022-04-22,3004,1,1
3005,2023-09-08,3005,9,1
3006,2019-09-19,3006,6,3
3007,2020-09-09,3007,6,3
3008,2020-07-31,3008,3,2
3009,2018-12-10,3009,7,1
3010,2020-11-13,3010,1,3
3011,2019-01-05,3011,9,1
3012,2020-09-10,3012,1,1
3013,2020-07-24,3013,6,2
3014,2020-12-17,3014,4,4
3015,2022-04-13,3015,3,2
3016,2022-11-03,3016,6,2
3017,2022-08-16,3017,2,3
3018,2019-05-24,3018,2,4
3019,2019-12-13,3019,10,4
3020,2022-06-23,3020,9,4
3021,2022-09-12,3021,6,4
3022,2021-12-31,3022,8,3
3023,2018-12-05,3023,3,1
3024,2022-08-09,3024,10,2
3025,2022-06-22,3025,10,1
3026,2020-01-24,3026,4,3
3027,2023-01-02,3027,10,3
3028,2021-10-24,3028,6,4
3029,2021-08-12,3029,1,1
3030,2020-12-02,3030,1,3
3031,2019-06-01,3031,6,3
3032,2020-05-15,3032,5,2
3033,2021-03-17,3033,4,3
3034,2021-12-21,3034,7,2
3035,2020-09-16,3035,9,2
3036,2019-05-13,3036,2,1
3037,2019-07-27,3037,2,3
3038,2020-05-20,3038,6,3
3039,2020-10-11,3039,3,3
3040,2023-11-14,3040,5,1
3041,2023-07-15,3041,8,4
3042,2021-01-26,3042,7,4
3043,2023-01-10,3043,10,4
3044,2020-05-19,3044,6,3
3045,2020-10-25,3045,5,4
3046,2019-01-23,3046,9,3
3047,2020-10-11,3047,3,3
3048,2021-03-17,3048,2,4
3049,2020-01-10,3049,7,3
3050,2019-05-01,3050,6,1
3051,2019-11-23,3051,6,3
3052,2023-06-28,3052,5,1
3053,2021-04-27,3053,8,4
3054,2022-10-14,3054,6,2
3055,2019-05-24,3055,10,3
3056,2023-10-09,3056,10,1
3057,2019-01-17,3057,5,3
3058,2019-08-04,3058,7,1
3059,2022-09-12,3059,3,2
3060,2020-03-31,3060,6,1
3061,2020-03-19,3061,3,2
3062,2020-01-19,3062,2,1
3063,2021-05-03,3063,10,1
3064,2019-05-13,3064,1,4
3065,2022-01-18,3065,6,3
3066,2019-06-05,3066,2,2
3067,2022-08-16,3067,5,2
3068,2022-05-26,3068,5,4
3069,2021-02-15,3069,6,3
3070,2023-06-18,3070,3,1
3071,2022-10-04,3071,5,1
3072,2019-10-10,3072,7,3
3073,2022-11-29,3073,9,1
3074,2023-01-25,3074,6,3
3075,2021-07-20,3075,3,3
3076,2021-01-12,3076,8,3
3077,2022-05-09,3077,4,2
3078,2019-10-10,3078,8,2
3079,2020-06-04,3079,5,3
3080,2021-03-05,3080,8,3
3081,2019-05-11,3081,9,2
3082,2022-01-31,3082,7,3
3083,2021-11-24,3083,4,2
3084,2023-06-27,3084,3,2
3085,2020-10-15,3085,1,4
3086,2023-05-31,3086,7,1
3087,2022-08-20,3087,5,4
3088,2020-02-19,3088,7,2
3089,2022-10-20,3089,9,3
3090,2020-02-08,3090,4,1
3091,2021-09-30,3091,6,2
3092,2023-03-23,3092,8,2
3093,2019-06-23,3093,10,3
3094,2020-05-25,3094,5,3
3095,2020-03-08,3095,3,1
3096,2021-08-07,3096,6,2
3097,2019-04-03,3097,2,4
3098,2023-10-25,3098,5,1
3099,2021-09-28,3099,2,3
3100,2022-03-17,3100,4,3
3101,2022-04-13,3101,4,2
3102,2023-06-06,3102,2,4
3103,2021-04-07,3103,10,2
3104,2021-02-06,3104,6,2
3105,2023-02-24,3105,3,1
3106,2020-01-28,3106,7,3
3107,2020-12-22,3107,3,3
3108,2022-12-31,3108,6,3
3109,2020-12-26,3109,1,2
3110,2020-06-21,3110,10,4
3111,2022-09-23,3111,10,4
3112,2023-10-24,3112,8,2
3113,2019-07-26,3113,3,3
3114,2020-06-11,3114,5,4
3115,2019-08-25,3115,7,2
3116,2019-12-24,3116,3,3
3117,2019-07-17,3117,1,2
3118,2019-08-31,3118,5,4
3119,2019-03-14,3119,10,1
3120,2019-12-08,3120,4,2
3121,2023-05-28,3121,2,1
3122,2022-09-14,3122,10,1
3123,2023-03-07,3123,6,2
3124,2019-03-19,3124,7,4
3125,2020-11-09,3125,1,4
3126,2021-10-25,3126,1,4
3127,2023-08-20,3127,9,4
3128,2022-05-13,3128,1,3
3129,2019-04-19,3129,1,2
3130,2019-06-08,3130,10,1
3131,2022-09-24,3131,2,4
3132,2019-05-08,3132,9,2
3133,2022-12-05,3133,10,4
3134,2021-05-23,3134,3,3
3135,2019-03-21,3135,7,3
3136,2020-09-27,3136,10,3
3137,2020-03-07,3137,7,3
3138,2021-10-21,3138,2,3
3139,2019-10-15,3139,9,3
3140,2021-01-23,3140,3,3
3141,2021-12-06,3141,5,1
3142,2020-05-27,3142,3,2
3143,2021-07-22,3143,5,4
3144,2019-10-19,3144,5,2
3145,2023-01-25,3145,1,4
3146,2019-10-13,3146,2,1
3147,2020-05-21,3147,3,4
3148,2020-05-21,3148,10,2
3149,2020-01-22,3149,4,1
3150,2023-02-10,3150,6,4
3151,2022-03-23,3151,5,4
3152,2021-01-06,3152,8,3
3153,2020-12-25,3153,8,3
3154,2020-09-02,3154,10,1
3155,2023-08-03,3155,4,3
3156,2022-10-02,3156,10,2
3157,2020-06-13,3157,8,2
3158,2020-03-19,3158,5,1
3159,2019-02-06,3159,3,1
3160,2021-12-07,3160,7,1
3161,2021-05-02,3161,5,3
3162,2020-03-07,3162,7,3
3163,2020-01-23,3163,9,1
3164,2019-11-08,3164,7,3
3165,2022-02-06,3165,3,2
3166,2020-06-07,3166,8,1
3167,2022-02-09,3167,5,3
3168,2021-08-20,3168,9,1
3169,2021-02-02,3169,5,3
3170,2022-03-04,3170,8,3
3171,2020-06-29,3171,9,4
3172,2020-08-05,3172,10,1
3173,2018-12-03,3173,1,3
3174,2023-06-16,3174,6,4
3175,2020-08-05,3175,8,2
3176,2020-07-20,3176,6,3
3177,2021-04-25,3177,6,1
3178,2021-04-25,3178,6,4
3179,2021-05-16,3179,1,2
3180,2022-08-28,3180,6,3
3181,2019-01-05,3181,10,1
3182,2021-06-15,3182,1,2
3183,2023-03-13,3183,5,3
3184,2023-05-03,3184,9,1
3185,2023-03-04,3185,2,1
3186,2023-02-23,3186,3,1
3187,2023-10-28,3187,5,1
3188,2021-09-14,3188,5,3
3189,2018-12-12,3189,9,2
3190,2021-02-19,3190,2,3
3191,2022-10-06,3191,3,2
3192,2019-01-23,3192,4,1
3193,2020-04-22,3193,2,1
3194,2018-12-09,3194,4,2
3195,2022-01-26,3195,4,3
3196,2022-01-24,3196,3,4
3197,2023-03-31,3197,5,4
3198,2021-11-17,3198,7,4
3199,2019-06-07,3199,7,4
3200,2021-06-19,3200,10,1
3201,2020-05-30,3201,7,3
3202,2022-09-30,3202,6,1
3203,2023-02-12,3203,7,3
3204,2021-02-01,3204,6,3
3205,2020-05-21,3205,4,2
3206,2022-03-21,3206,6,3
3207,2022-07-26,3207,6,2
3208,2020-08-17,3208,7,2
3209,2020-04-13,3209,9,4
3210,2021-07-25,3210,4,4
3211,2022-05-29,3211,6,4
3212,2020-10-19,3212,10,3
3213,2021-03-15,3213,9,3
3214,2020-05-18,3214,1,3
3215,2022-09-16,3215,2,4
3216,2023-01-29,3216,2,3
3217,2022-12-10,3217,6,2
3218,2021-08-06,3218,2,4
3219,2020-04-22,3219,9,1
3220,2020-03-06,3220,8,4
3221,2021-11-09,3221,10,4
3222,2023-10-03,3222,3,3
3223,2020-03-20,3223,10,1
3224,2018-12-19,3224,9,2
3225,2022-06-07,3225,1,4
3226,2019-07-15,3226,2,3
3227,2022-04-17,3227,5,2
3228,2021-11-24,3228,5,4
3229,2023-06-01,3229,8,1
3230,2019-08-04,3230,3,4
3231,2020-01-23,3231,6,4
3232,2019-12-23,3232,8,3
3233,2019-03-01,3233,6,4
3234,2022-01-14,3234,4,3
3235,2023-10-08,3235,5,2
3236,2020-04-05,3236,3,3
3237,2020-03-10,3237,10,1
3238,2021-05-06,3238,7,1
3239,2019-11-20,3239,2,2
3240,2019-07-05,3240,6,2
3241,2021-07-31,3241,4,2
3242,2022-05-08,3242,6,3
3243,2020-09-15,3243,4,2
3244,2019-03-16,3244,1,3
3245,2020-03-15,3245,1,4
3246,2021-08-21,3246,7,4
3247,2021-08-10,3247,6,2
3248,2023-11-04,3248,9,3
3249,2022-05-03,3249,3,2
3250,2020-10-18,3250,10,2
3251,2022-08-18,3251,3,2
3252,2020-12-10,3252,1,2
3253,2022-10-30,3253,10,1
3254,2020-03-27,3254,10,1
3255,2022-04-25,3255,7,3
3256,2020-04-12,3256,3,1
3257,2021-05-17,3257,10,4
3258,2020-06-01,3258,9,3
3259,2019-04-06,3259,7,3
3260,2022-07-02,3260,5,2
3261,2022-02-20,3261,5,3
3262,2019-07-05,3262,4,3
3263,2021-09-23,3263,5,2
3264,2021-01-07,3264,2,3
3265,2023-03-14,3265,9,3
3266,2019-02-25,3266,10,1
3267,2023-07-24,3267,4,4
3268,2021-10-04,3268,9,1
3269,2019-08-21,3269,5,3
3270,2020-06-19,3270,5,4
3271,2020-07-19,3271,6,2
3272,2019-10-13,3272,1,1
3273,2020-09-18,3273,5,4
3274,2023-06-17,3274,10,3
3275,2019-03-06,3275,8,1
3276,2019-03-31,3276,10,1
3277,2021-02-15,3277,2,2
3278,2023-09-29,3278,6,3
3279,2023-06-18,3279,7,4
3280,2020-10-18,3280,5,3
3281,2020-03-14,3281,3,2
3282,2019-06-12,3282,8,4
3283,2019-08-10,3283,3,4
3284,2020-05-23,3284,5,3
3285,2020-03-22,3285,4,3
3286,2019-09-02,3286,2,3
3287,2020-04-24,3287,7,3
3288,2019-07-19,3288,8,2
3289,2022-01-18,3289,4,4
3290,2021-06-04,3290,3,3
3291,2023-03-22,3291,2,4
3292,2019-10-31,3292,7,2
3293,2022-02-01,3293,7,2
3294,2023-06-18,3294,4,2
3295,2020-03-25,3295,10,3
3296,2022-07-28,3296,1,1
3297,2023-06-13,3297,10,1
3298,2022-05-16,3298,5,1
3299,2023-06-11,3299,9,1
3300,2023-01-25,3300,2,3
3301,2022-04-19,3301,2,3
3302,2021-06-15,3302,2,1
3303,2018-12-13,3303,8,1
3304,2019-09-15,3304,5,2
3305,2023-11-17,3305,10,3
3306,2019-10-26,3306,5,3
3307,2023-05-28,3307,7,1
3308,2021-08-06,3308,4,3
3309,2021-02-23,3309,2,4
3310,2023-07-26,3310,4,4
3311,2023-06-13,3311,1,4
3312,2019-05-18,3312,1,3
3313,2022-02-12,3313,1,2
3314,2021-07-22,3314,3,1
3315,2021-06-04,3315,10,3
3316,2020-01-11,3316,1,4
3317,2018-11-13,3317,10,3
3318,2019-03-07,3318,9,2
3319,2022-03-16,3319,9,4
3320,2020-05-18,3320,3,4
3321,2023-08-31,3321,8,3
3322,2023-02-03,3322,7,1
3323,2023-02-04,3323,10,4
3324,2022-08-29,3324,1,2
3325,2023-04-23,3325,10,3
3326,2022-11-21,3326,6,1
3327,2020-12-19,3327,2,4
3328,2021-06-28,3328,6,1
3329,2023-04-01,3329,10,4
3330,2021-08-23,3330,5,4
3331,2022-02-23,3331,5,1
3332,2022-04-12,3332,6,3
3333,2021-03-31,3333,2,1
3334,2022-03-30,3334,1,4
3335,2021-07-11,3335,6,2
3336,2019-10-23,3336,9,2
3337,2022-08-21,3337,4,3
3338,2019-12-03,3338,10,3
3339,2020-09-03,3339,9,4
3340,2021-06-15,3340,10,4
3341,2020-06-07,3341,3,1
3342,2019-10-27,3342,2,2
3343,2020-01-02,3343,8,1
3344,2022-07-23,3344,8,1
3345,2020-01-29,3345,9,4
3346,2020-05-10,3346,7,2
3347,2019-06-20,3347,5,1
3348,2020-07-27,3348,2,4
3349,2020-06-09,3349,2,1
3350,2018-12-11,3350,2,4
3351,2021-06-01,3351,3,1
3352,2019-06-09,3352,3,2
3353,2019-03-31,3353,8,2
3354,2021-03-24,3354,9,2
3355,2020-03-10,3355,4,1
3356,2021-01-07,3356,5,3
3357,2023-05-28,3357,7,3
3358,2020-09-28,3358,8,2
3359,2019-10-23,3359,9,1
3360,2021-04-16,3360,6,2
3361,2023-01-02,3361,5,4
3362,2023-03-15,3362,4,3
3363,2023-10-08,3363,9,2
3364,2019-10-25,3364,2,3
3365,2019-08-24,3365,10,3
3366,2022-12-06,3366,10,3
3367,2022-09-13,3367,2,4
3368,2020-02-15,3368,2,4
3369,2022-05-21,3369,7,2
3370,2021-03-07,3370,7,2
3371,2023-10-12,3371,3,2
3372,2023-05-22,3372,4,3
3373,2019-09-12,3373,3,2
3374,2020-04-18,3374,8,2
3375,2023-03-30,3375,10,2
3376,2020-08-09,3376,3,3
3377,2019-10-26,3377,1,2
3378,2023-07-01,3378,10,3
3379,2019-02-03,3379,3,2
3380,2019-05-04,3380,7,3
3381,2020-09-04,3381,3,3
3382,2022-07-31,3382,5,3
3383,2022-07-03,3383,8,1
3384,2022-05-23,3384,9,4
3385,2019-01-18,3385,9,1
3386,2020-04-17,3386,1,1
3387,2018-11-08,3387,2,4
3388,2019-05-25,3388,2,3
3389,2018-11-25,3389,10,2
3390,2021-11-06,3390,10,1
3391,2020-06-23,3391,3,4
3392,2020-04-14,3392,6,3
3393,2023-06-18,3393,8,1
3394,2021-10-15,3394,8,4
3395,2020-06-27,3395,5,2
